Municipio;Ano;Mes;Dia do Mes;Dia da Semana;Turno;Hora;Tentado;Tipo Local;Idade vitima;Idade Autor
SANTA CRUZ DO SUL RS                                                  ;2011;08       ;09;terça-feira   ;Madrugada ;03:00:00;Consumado;Residência        ;014;029
SANTA CRUZ DO SUL RS                                                  ;2011;08       ;28;domingo       ;Tarde     ;16:15:00;Tentado  ;Via Publica       ;039;000
SANTA CRUZ DO SUL RS                                                  ;2011;09       ;01;quinta-feira  ;Tarde     ;13:00:00;Consumado;Residência        ;012;022
SANTA CRUZ DO SUL RS                                                  ;2011;09       ;09;sexta-feira   ;Tarde     ;15:00:00;Consumado;Outros            ;012;039
SANTA CRUZ DO SUL RS                                                  ;2011;09       ;11;domingo       ;Manhã     ;11:00:00;Consumado;Residência        ;002;022
SANTA CRUZ DO SUL RS                                                  ;2011;09       ;17;sábado        ;Madrugada ;01:00:00;Consumado;Outros            ;030;000
SANTA CRUZ DO SUL RS                                                  ;2011;09       ;29;quinta-feira  ;Noite     ;20:50:00;Consumado;Outros            ;019;037
SANTA CRUZ DO SUL RS                                                  ;2011;10       ;06;quinta-feira  ;Madrugada ;03:00:00;Consumado;Residência        ;082;030
SANTA CRUZ DO SUL RS                                                  ;2011;10       ;20;quinta-feira  ;Manhã     ;09:00:00;Consumado;Outros            ;009;035
SANTA CRUZ DO SUL RS                                                  ;2011;10       ;24;segunda-feira ;Noite     ;18:00:00;Consumado;Residência        ;003;029
SANTA CRUZ DO SUL RS                                                  ;2011;10       ;31;segunda-feira ;Manhã     ;08:00:00;Consumado;Outros            ;013;020
SANTA CRUZ DO SUL RS                                                  ;2011;11       ;03;quinta-feira  ;Tarde     ;16:00:00;Tentado  ;Outros            ;016;039
SANTA CRUZ DO SUL RS                                                  ;2011;11       ;19;sábado        ;Madrugada ;05:30:00;Consumado;Outros            ;045;000
SANTA CRUZ DO SUL RS                                                  ;2011;11       ;25;sexta-feira   ;Tarde     ;14:50:00;Consumado;Residência        ;016;020
SANTA CRUZ DO SUL RS                                                  ;2011;12       ;01;quinta-feira  ;Madrugada ;00:01:00;Consumado;Outros            ;013;029
SANTA CRUZ DO SUL RS                                                  ;2011;12       ;01;quinta-feira  ;Manhã     ;08:00:00;Consumado;Outros            ;008;038
SANTA CRUZ DO SUL RS                                                  ;2011;12       ;12;segunda-feira ;Manhã     ;09:30:00;Consumado;Residência        ;012;021
SANTA CRUZ DO SUL RS                                                  ;2011;12       ;18;domingo       ;Noite     ;23:00:00;Consumado;Outros            ;009;044
SANTA CRUZ DO SUL RS                                                  ;2011;12       ;21;quarta-feira  ;Noite     ;19:00:00;Consumado;Residência        ;009;039
SANTA CRUZ DO SUL RS                                                  ;2011;12       ;23;sexta-feira   ;Madrugada ;00:01:00;Consumado;Residência        ;013;000
SANTA CRUZ DO SUL RS                                                  ;2011;12       ;25;domingo       ;Madrugada ;04:00:00;Tentado  ;Residência        ;048;049
SANTA CRUZ DO SUL RS                                                  ;2012;01       ;16;segunda-feira ;Noite     ;23:00:00;Consumado;Residência        ;014;023
SANTA CRUZ DO SUL RS                                                  ;2012;01       ;17;terça-feira   ;Manhã     ;09:30:00;Consumado;Outros            ;009;027
SANTA CRUZ DO SUL RS                                                  ;2012;01       ;20;sexta-feira   ;Tarde     ;16:00:00;Tentado  ;Residência        ;018;000
SANTA CRUZ DO SUL RS                                                  ;2012;01       ;31;terça-feira   ;Manhã     ;09:00:00;Consumado;Residência        ;014;019
SANTA CRUZ DO SUL RS                                                  ;2012;02       ;01;quarta-feira  ;Manhã     ;10:00:00;Tentado  ;Residência        ;011;000
SANTA CRUZ DO SUL RS                                                  ;2012;02       ;15;quarta-feira  ;Manhã     ;09:50:00;Consumado;Via Publica       ;026;034
SANTA CRUZ DO SUL RS                                                  ;2012;02       ;19;domingo       ;Tarde     ;15:00:00;Consumado;Residência        ;009;046
SANTA CRUZ DO SUL RS                                                  ;2012;02       ;24;sexta-feira   ;Madrugada ;00:25:00;Consumado;Via Publica       ;030;042
SANTA CRUZ DO SUL RS                                                  ;2012;03       ;24;sábado        ;Madrugada ;05:00:00;Tentado  ;Estab.Diversão    ;023;000
SANTA CRUZ DO SUL RS                                                  ;2012;04       ;03;terça-feira   ;Manhã     ;09:00:00;Consumado;Residência        ;015;039
SANTA ISABEL (VIAMAO) RS                                              ;2006;03       ;20;segunda-feira ;Manhã     ;10:00:00;Consumado;Outros            ;016;040
SANTA ISABEL (VIAMAO) RS                                              ;2006;09       ;19;terça-feira   ;Manhã     ;08:00:00;Tentado  ;Outros            ;013;000
SANTA ISABEL (VIAMAO) RS                                              ;2006;11       ;18;sábado        ;Noite     ;19:00:00;Consumado;Via Publica       ;017;019
SANTA ISABEL (VIAMAO) RS                                              ;2008;07       ;27;domingo       ;Noite     ;22:00:00;Consumado;Residência        ;042;000
SANTA ISABEL (VIAMAO) RS                                              ;2008;08       ;10;domingo       ;Tarde     ;12:00:00;Consumado;Outros            ;003;000
SANTA ISABEL (VIAMAO) RS                                              ;2008;09       ;30;terça-feira   ;Noite     ;20:00:00;Consumado;Via Publica       ;018;000
SANTA ISABEL (VIAMAO) RS                                              ;2009;04       ;01;quarta-feira  ;Manhã     ;10:00:00;Consumado;Residência        ;008;029
SANTA ISABEL (VIAMAO) RS                                              ;2010;08       ;26;quinta-feira  ;Noite     ;21:00:00;Consumado;Residência        ;012;039
SANTA ISABEL (VIAMAO) RS                                              ;2010;10       ;08;sexta-feira   ;Tarde     ;16:00:00;Consumado;Residência        ;014;000
